单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
41.12,4,3,0,3,10,154.48,6739,10,0,1,3,300.0,0,1
28.43,4,1,3,0,0,113.72,5267,39,1,2,3,200.0,1,1
13.89,2,2,0,3,8,19.78,1759,17,1,3,1,300.0,0,0
38.25,0,3,3,5,0,0.0,8854,49,1,3,3,300.0,1,0
23.82,6,2,0,4,0,142.92,8497,38,1,2,2,400.0,1,1
46.21,5,2,1,3,10,221.05,7081,38,0,1,3,400.0,1,1
48.14,1,0,0,0,0,48.14,2374,47,1,2,1,400.0,0,0
12.41,4,0,3,1,3,46.64,5267,39,1,4,3,200.0,1,1
14.95,7,3,0,5,9,95.65,3726,20,1,3,3,500.0,1,1
42.85,3,2,4,3,5,123.55,53,32,0,1,1,800.0,1,1
19.88,0,1,0,0,0,0.0,4399,35,0,0,3,600.0,0,1
40.78,10,3,0,0,0,407.8,4399,35,0,0,3,600.0,0,1
45.53,6,0,2,0,0,273.18,85,33,0,3,3,800.0,0,1
17.97,7,0,3,0,0,125.79,1037,45,1,0,3,800.0,0,0
25.08,2,1,3,5,3,47.16,1037,45,1,1,3,800.0,0,0
16.4,9,1,0,3,1,146.6,9382,19,0,0,2,200.0,1,0
30.13,7,0,0,0,0,210.91,4399,35,1,1,3,600.0,0,1
41.86,4,0,4,3,34,133.44,53,32,1,1,1,800.0,1,1
16.23,4,0,0,1,3,61.92,4399,35,1,2,3,600.0,0,1
26.54,9,1,3,0,0,238.86,1037,45,1,3,3,800.0,0,0
11.59,2,2,0,5,0,23.18,9025,35,1,3,2,400.0,0,0
48.15,1,3,0,5,3,45.15,9092,30,0,1,0,300.0,0,1
15.65,1,1,3,5,9,6.65,6060,39,1,3,2,400.0,0,0
23.7,3,1,3,3,2,69.1,6096,36,0,3,3,800.0,0,0
17.68,4,1,3,4,6,64.72,6096,36,1,0,3,800.0,0,0
46.71,7,1,0,5,16,310.97,9382,19,0,1,2,200.0,1,0
23.39,10,3,0,5,29,204.9,81,34,0,0,1,300.0,0,0
17.87,9,1,2,3,8,152.83,52,43,0,3,3,300.0,0,0
42.96,6,1,3,3,1,256.76,4515,24,1,0,2,500.0,0,1
37.6,2,3,0,1,7,68.2,8587,19,0,1,3,200.0,1,0
22.64,6,1,3,4,19,116.84,33,39,0,3,1,800.0,0,0
12.23,0,1,4,5,0,0.0,5427,25,0,3,1,200.0,1,0
13.22,8,3,3,5,1,104.76,33,39,0,1,1,800.0,0,0
15.89,6,2,1,2,2,93.34,1845,41,0,4,1,300.0,0,1
16.47,2,3,0,5,5,27.94,8183,42,1,3,3,400.0,0,1
16.65,3,1,3,3,13,36.95,2,37,0,4,3,600.0,1,0
46.66,9,3,3,1,11,408.94,2,37,0,0,3,600.0,1,0
23.55,8,3,2,5,5,183.4,9347,30,1,2,3,200.0,1,0
45.24,8,0,1,3,10,351.92,1412,33,1,1,1,300.0,0,1
11.98,2,3,1,5,1,22.96,7803,39,0,0,3,600.0,1,1
19.08,6,0,1,1,3,111.48,1412,33,1,0,1,300.0,0,1
26.95,8,2,2,1,1,214.6,9347,30,1,1,3,200.0,1,0
48.46,0,2,0,0,0,0.0,6317,32,1,1,2,1000.0,0,1
24.53,8,1,0,5,3,193.24,6317,32,0,3,2,1000.0,0,1
34.93,5,0,1,0,0,174.65,7803,39,1,4,3,600.0,1,1
12.05,5,2,0,1,1,59.25,5554,35,0,0,1,600.0,0,0
36.95,5,1,4,0,0,184.75,9309,40,1,0,3,800.0,0,1
29.3,0,1,0,1,0,0.0,6317,32,1,0,2,1000.0,0,1
29.0,4,2,2,5,12,104.0,9347,30,1,0,3,200.0,1,0
18.24,1,1,2,3,2,16.24,9347,30,1,1,3,200.0,1,0
49.09,3,3,4,5,5,142.27,9309,40,1,2,3,800.0,0,1
36.53,5,3,0,3,14,168.65,6317,32,0,0,2,1000.0,0,1
32.03,0,1,1,0,0,0.0,7803,39,0,1,3,600.0,1,1
23.67,6,1,3,0,0,142.02,2,37,0,1,3,600.0,1,0
14.78,9,3,0,0,0,133.02,5554,35,0,0,1,600.0,0,0
27.21,1,1,3,5,1,26.21,5159,45,1,1,3,400.0,0,0
31.41,4,1,3,5,6,119.64,5159,45,1,4,3,400.0,0,0
27.42,4,0,3,4,9,100.68,1271,33,1,3,3,600.0,0,1
48.12,6,2,3,5,2,286.72,8579,14,1,3,3,200.0,0,0
38.77,3,3,3,2,6,110.31,5159,45,1,0,3,400.0,0,0
31.1,8,0,3,5,5,243.8,5159,45,1,3,3,400.0,0,0
20.36,3,2,4,5,1,60.08,4552,30,1,0,1,400.0,0,1
31.3,10,0,3,0,0,313.0,1271,33,1,1,3,600.0,0,1
16.65,0,3,0,5,0,0.0,2973,34,1,2,3,300.0,0,1
48.79,7,0,4,3,9,332.53,9672,43,1,3,2,600.0,0,0
40.49,0,1,2,1,0,0.0,7930,35,1,0,0,300.0,0,1
17.68,7,1,3,0,0,123.76,6076,34,1,3,3,400.0,0,0
34.1,10,3,3,5,20,321.0,19,33,1,3,3,200.0,0,0
27.45,6,2,3,5,8,156.7,5026,38,0,3,3,800.0,0,0
27.51,5,3,1,5,2,135.55,8169,34,1,0,1,1000.0,1,1
47.31,4,3,3,3,1,188.24,47,30,0,0,3,800.0,1,0
11.47,0,3,0,1,0,0.0,5496,32,1,4,3,400.0,0,1
32.11,0,1,2,0,0,0.0,7850,35,0,1,0,1000.0,0,0
29.34,0,0,3,3,0,0.0,3880,34,0,3,3,500.0,1,1
17.8,5,0,3,4,2,87.0,6487,42,1,3,1,200.0,1,0
30.2,6,1,3,3,1,180.2,6487,42,1,4,1,200.0,1,0
14.72,10,1,3,5,2,145.2,6487,42,1,3,1,200.0,1,0
20.5,9,3,2,2,5,179.5,9278,45,1,4,3,500.0,0,1
11.6,8,0,2,0,0,92.8,53,50,0,1,3,800.0,1,0
33.1,6,0,4,4,1,197.6,7083,20,1,2,3,500.0,1,0
32.84,2,1,3,5,2,63.68,3880,34,1,0,3,500.0,1,1
24.67,7,1,3,4,1,171.69,3880,34,1,3,3,500.0,1,1
48.8,1,2,2,3,37,11.8,53,50,0,1,3,800.0,1,0
21.28,8,1,3,0,0,170.24,6487,42,1,0,1,200.0,1,0
31.86,9,0,3,0,0,286.74,1271,33,1,3,3,600.0,0,1
10.64,7,2,3,2,0,74.48,6487,42,1,1,1,200.0,1,0
33.03,9,1,0,5,9,288.27,4399,35,1,1,3,600.0,0,1
35.95,9,1,2,0,0,323.55,52,43,0,3,3,300.0,0,0
45.97,1,0,1,5,14,31.97,1412,33,1,2,1,300.0,0,1
18.07,6,1,0,5,6,102.42,6317,32,0,3,2,1000.0,0,1
46.35,3,1,3,2,53,86.05,33,39,0,0,1,800.0,0,0
40.42,6,1,3,5,17,225.52,2,37,0,0,3,600.0,1,0
22.04,0,1,0,2,0,0.0,9382,19,0,1,2,200.0,1,0
18.36,5,0,3,0,0,91.8,19,33,1,1,3,200.0,0,0
40.76,3,3,2,4,32,90.28,53,50,0,1,3,800.0,1,0
27.02,5,0,1,5,3,132.1,8169,34,1,3,1,1000.0,1,1
13.47,8,3,3,3,2,105.76,3880,34,0,0,3,500.0,1,1
47.42,6,3,2,5,10,274.52,9347,30,1,0,3,200.0,1,0
21.02,5,0,3,5,5,100.1,6096,36,1,4,3,800.0,0,0
23.29,7,0,2,5,9,154.03,9347,30,1,3,3,200.0,1,0
39.54,8,2,3,1,58,258.32,47,30,0,1,3,800.0,1,0
49.32,10,1,0,5,10,483.2,6317,32,0,2,2,1000.0,0,1
35.71,4,3,2,1,3,139.84,7850,35,0,1,0,1000.0,0,0
49.06,4,1,1,0,0,196.24,1412,33,1,0,1,300.0,0,1
25.09,6,1,0,5,2,148.54,9025,35,1,0,2,400.0,0,0
34.33,7,1,3,4,11,229.31,6076,34,1,0,3,400.0,0,0
19.13,6,2,0,2,2,112.78,5554,35,0,4,1,600.0,0,0
12.34,9,1,1,5,1,110.06,7803,39,0,0,3,600.0,1,1
22.0,10,3,1,4,4,216.0,1845,41,0,3,1,300.0,0,1
45.37,4,3,3,1,10,171.48,2574,38,1,2,1,200.0,0,1
33.91,1,1,0,5,6,27.91,3974,47,1,3,3,500.0,0,1
38.04,8,1,0,3,21,283.32,1123,36,0,1,3,500.0,1,0
26.43,0,1,0,5,0,0.0,9342,49,1,0,3,400.0,0,0
36.45,4,0,0,5,25,120.8,50,50,1,0,2,300.0,0,1
26.83,9,3,0,3,15,226.47,66,32,1,3,3,400.0,0,0
44.57,5,1,3,5,7,215.85,4929,44,1,2,2,600.0,0,1
29.0,7,1,0,3,5,198.0,1277,37,1,0,3,300.0,1,0
37.89,5,1,0,2,13,176.45,99,42,1,1,3,600.0,0,0
44.52,0,2,4,5,0,0.0,6796,44,0,0,1,600.0,0,0
26.69,2,3,1,3,43,10.38,11,47,1,0,3,800.0,0,0
32.31,0,3,3,0,0,0.0,97,34,0,1,3,500.0,0,1
17.71,0,0,3,4,0,0.0,2574,38,1,1,1,200.0,0,1
21.91,8,1,3,0,0,175.28,2574,38,1,0,1,200.0,0,1
40.98,3,0,2,3,5,117.94,5598,32,1,1,1,200.0,0,0
45.5,9,3,3,1,23,386.5,4929,44,1,1,2,600.0,0,1
23.43,3,0,0,5,42,28.29,99,42,1,3,3,600.0,0,0
34.6,7,0,4,0,0,242.2,6796,44,0,0,1,600.0,0,0
28.11,1,3,3,5,14,14.11,2574,38,1,1,1,200.0,0,1
48.35,5,3,4,3,23,218.75,19,40,0,0,3,400.0,0,0
15.71,7,1,3,3,7,102.97,4929,44,1,3,2,600.0,0,1
26.2,6,2,0,3,0,157.2,3974,47,1,0,3,500.0,0,1
12.2,7,1,1,3,2,83.4,8589,49,1,0,1,800.0,0,0
33.14,6,2,4,1,22,176.84,82,11,0,2,3,300.0,0,1
30.42,9,0,1,5,6,267.78,8275,37,0,1,3,1000.0,0,1
13.48,9,1,0,4,2,119.32,2156,36,1,1,3,400.0,0,1
22.13,5,1,4,4,19,91.65,56,25,1,3,3,600.0,1,0
42.43,10,1,4,1,6,418.3,6950,39,0,3,2,200.0,0,1
47.93,6,1,3,1,11,276.58,1844,41,1,3,3,400.0,1,0
13.65,4,3,1,0,0,54.6,8589,49,1,3,1,800.0,0,0
48.43,7,0,4,0,0,339.01,6796,44,1,1,1,600.0,0,0
20.31,6,1,1,0,0,121.86,4804,49,1,0,3,1000.0,1,0
49.82,7,3,0,4,15,333.74,1123,36,0,1,3,500.0,1,0
31.53,8,1,3,0,0,252.24,2574,38,1,4,1,200.0,0,1
49.1,5,1,3,1,9,236.5,9995,43,1,1,3,200.0,0,1
44.13,7,3,2,5,32,276.91,22,40,1,0,1,600.0,0,0
29.93,10,1,0,4,6,293.3,5508,32,0,3,0,400.0,0,0
19.09,9,0,3,2,1,170.81,2574,38,0,3,1,200.0,0,1
30.61,0,3,4,0,0,0.0,3339,32,0,0,3,300.0,1,0
23.88,5,1,2,5,9,110.4,1823,46,1,0,1,300.0,0,1
30.18,10,1,3,2,6,295.8,4929,44,1,3,2,600.0,0,1
27.82,0,1,1,0,0,0.0,8275,37,1,2,3,1000.0,0,1
13.7,3,0,4,5,1,40.1,3339,32,0,2,3,300.0,1,0
45.82,9,2,0,3,14,398.38,50,50,1,1,2,300.0,0,1
39.46,9,2,0,4,21,334.14,6706,41,1,0,3,800.0,0,0
25.45,10,1,3,0,0,254.5,7631,39,0,4,3,500.0,0,1
29.64,5,1,0,5,9,139.2,6706,41,0,1,3,800.0,0,0
49.0,1,1,3,0,0,49.0,2574,38,0,2,1,200.0,0,1
49.33,5,3,1,5,12,234.65,4804,49,1,1,3,1000.0,1,0
38.16,0,1,3,3,0,0.0,5235,43,1,0,1,600.0,1,1
18.7,7,3,3,1,4,126.9,5235,43,1,2,1,600.0,1,1
23.35,5,1,0,5,8,108.75,5686,31,0,0,1,500.0,1,0
22.91,3,1,0,5,3,65.73,5686,31,1,1,1,500.0,1,0
47.11,1,1,4,3,22,25.11,2871,44,1,0,3,800.0,0,1
44.71,4,1,3,1,64,114.84,80,23,0,1,3,300.0,0,0
14.17,3,0,2,2,3,39.51,4872,49,1,0,3,800.0,0,0
15.82,9,3,0,3,2,140.38,3432,32,0,2,3,800.0,0,0
45.09,1,0,0,0,0,45.09,3432,32,1,4,3,800.0,0,0
35.98,6,1,1,2,2,213.88,2243,42,1,0,3,1000.0,1,1
13.01,0,3,0,5,0,0.0,57,37,0,0,0,1000.0,0,0
20.3,4,2,2,4,0,81.2,4872,49,1,2,3,800.0,0,0
25.4,9,0,0,5,3,225.6,3432,32,0,0,3,800.0,0,0
39.44,4,0,1,0,0,157.76,16,10,0,0,3,500.0,0,0
49.91,9,3,0,2,7,442.19,7674,41,1,1,3,800.0,0,1
10.99,9,1,3,3,1,97.91,5798,32,0,0,1,200.0,0,0
39.01,7,1,3,3,3,270.07,5798,32,1,1,1,200.0,0,0
48.98,10,1,4,5,9,480.8,7395,49,1,3,1,400.0,0,0
35.89,10,1,3,5,1,357.9,5798,32,1,1,1,200.0,0,0
15.13,0,0,3,5,0,0.0,5798,32,1,1,1,200.0,0,0
36.01,5,1,0,5,17,163.05,57,37,0,0,0,1000.0,0,0
27.08,7,1,3,3,1,188.56,5798,32,1,1,1,200.0,0,0
28.76,0,0,3,4,0,0.0,5798,32,1,0,1,200.0,0,0
47.14,7,3,0,3,2,327.98,3432,32,0,1,3,800.0,0,0
35.64,8,1,0,5,0,285.12,3432,32,1,3,3,800.0,0,0
31.01,9,3,3,2,4,275.09,5798,32,1,0,1,200.0,0,0
48.9,5,2,2,3,6,238.5,4872,49,1,1,3,800.0,0,0
24.21,3,2,1,5,1,71.63,2243,42,1,0,3,1000.0,1,1
27.96,8,0,0,0,0,223.68,7707,34,1,3,3,600.0,0,0
19.79,6,2,3,0,0,118.74,9880,40,1,1,3,300.0,0,0
32.02,7,2,0,5,6,218.14,7707,34,1,1,3,600.0,0,0
42.78,3,1,0,3,11,117.34,4191,44,1,3,1,500.0,0,1
15.19,4,0,3,0,0,60.76,5987,33,1,2,0,600.0,0,0
48.51,6,3,3,0,0,291.06,5987,33,0,0,0,600.0,0,0
41.26,5,0,3,0,0,206.3,5987,33,1,1,0,600.0,0,0
21.45,7,1,3,0,0,150.15,5987,33,1,3,0,600.0,0,0
48.32,0,1,3,2,0,0.0,3837,37,0,0,3,400.0,0,0
30.02,8,1,3,0,0,240.16,5987,33,0,0,0,600.0,0,0
35.84,5,1,4,5,13,166.2,1133,34,0,2,3,400.0,0,0
19.32,1,1,0,5,3,16.32,66,30,0,0,1,200.0,1,0
40.19,7,0,2,0,0,281.33,38,42,1,1,3,300.0,0,0
24.18,5,2,1,5,4,116.9,12,42,1,0,1,400.0,0,1
32.58,7,3,0,2,13,215.06,66,30,0,0,1,200.0,1,0
20.63,9,1,1,4,5,180.67,6120,41,1,2,2,800.0,0,1
46.28,0,0,3,5,0,0.0,3837,37,0,0,3,400.0,0,0
28.12,0,1,3,4,0,0.0,5987,33,0,0,0,600.0,0,0
47.83,0,2,3,2,0,0.0,5987,33,1,0,0,600.0,0,0
37.07,1,3,3,2,0,37.07,5987,33,1,1,0,600.0,0,0
13.72,2,2,2,5,7,20.44,38,42,1,1,3,300.0,0,0
17.89,8,2,3,2,3,140.12,5987,33,1,3,0,600.0,0,0
16.67,3,0,3,0,0,50.01,3837,37,0,0,3,400.0,0,0
42.86,5,1,0,0,0,214.3,3432,32,0,1,3,800.0,0,0
45.64,10,1,0,5,18,438.4,66,30,0,3,1,200.0,1,0
49.42,9,2,2,3,7,437.78,38,42,1,2,3,300.0,0,0
37.47,6,2,2,0,0,224.82,38,42,1,3,3,300.0,0,0
20.11,2,1,2,0,0,40.22,4872,49,1,3,3,800.0,0,0
26.21,10,0,3,4,7,255.1,5987,33,1,0,0,600.0,0,0
46.38,9,2,0,0,0,417.42,7707,34,1,3,3,600.0,0,0
30.12,8,1,3,3,1,239.96,9781,34,1,1,3,1000.0,0,1
20.87,0,1,4,2,0,0.0,1576,41,1,1,3,300.0,0,0
49.26,8,0,2,0,0,394.08,86,36,0,3,3,400.0,1,1
26.65,6,1,3,3,4,155.9,4718,37,1,1,1,1000.0,1,1
12.8,8,1,4,1,8,94.4,20,48,0,3,3,200.0,1,0
47.15,3,1,0,2,2,139.45,6451,14,0,3,3,1000.0,0,1
29.87,2,3,0,5,3,56.74,3725,41,1,1,3,500.0,1,0
27.84,2,3,3,5,5,50.68,2371,41,1,0,3,200.0,0,1
49.85,5,1,4,2,58,191.25,20,48,0,3,3,200.0,1,0
39.44,1,1,0,4,18,21.44,9342,49,1,0,3,400.0,0,0
30.24,10,1,4,0,0,302.4,2871,44,1,0,3,800.0,0,1
26.27,1,2,0,2,11,15.27,99,42,1,1,3,600.0,0,0
26.91,6,2,3,3,3,158.46,4515,24,1,1,2,500.0,0,1
19.32,7,0,3,5,4,131.24,5798,32,1,3,1,200.0,0,0
26.63,10,1,0,5,7,259.3,1277,37,1,0,3,300.0,1,0
27.92,2,1,1,4,0,55.84,7803,39,0,2,3,600.0,1,1
38.75,10,2,3,3,2,385.5,33,44,1,4,3,300.0,0,0
27.87,5,3,2,3,16,123.35,2643,40,1,3,0,200.0,0,0
41.12,2,1,0,3,4,78.24,1759,17,0,0,1,300.0,0,0
36.66,10,3,4,3,13,353.6,7083,20,1,2,3,500.0,1,0
21.42,6,1,3,2,7,121.52,3837,37,0,1,3,400.0,0,0
14.38,5,1,0,1,8,63.9,1759,17,0,0,1,300.0,0,0
48.63,4,0,0,3,9,185.52,7707,34,1,2,3,600.0,0,0
19.82,10,3,4,5,0,198.2,3339,32,0,3,3,300.0,1,0
38.7,4,3,3,5,14,140.8,5987,33,1,3,0,600.0,0,0
13.15,5,0,2,3,1,64.75,38,42,1,0,3,300.0,0,0
19.93,2,2,3,3,11,28.86,4929,44,1,3,2,600.0,0,1
25.58,10,2,4,1,12,243.8,82,11,0,3,3,300.0,0,1
26.45,10,3,3,5,23,241.5,2,37,0,2,3,600.0,1,0
10.79,10,2,2,3,8,99.9,52,43,0,3,3,300.0,0,0
48.62,10,3,3,3,5,481.2,6487,42,1,1,1,200.0,1,0
41.6,5,0,0,1,3,205.0,8497,38,1,0,2,400.0,1,1
22.36,8,2,2,5,27,151.88,86,36,0,0,3,400.0,1,1
45.9,9,1,4,0,0,413.1,6950,39,0,0,2,200.0,0,1
43.02,4,1,1,5,12,160.08,1412,33,1,3,1,300.0,0,1
11.99,9,0,3,3,2,105.91,9326,33,0,1,3,1000.0,0,0
15.72,5,1,4,5,2,76.6,5897,33,1,2,3,1000.0,1,1
31.68,3,1,1,5,7,88.04,8589,49,1,1,1,800.0,0,0
37.38,2,1,4,3,0,74.76,6610,48,1,0,3,500.0,0,0
30.13,7,0,4,4,7,203.91,4716,50,1,4,3,300.0,1,0
44.9,6,1,4,0,0,269.4,7976,37,0,3,1,300.0,0,1
16.29,5,1,0,5,29,52.45,99,42,1,1,3,600.0,0,0
42.71,0,0,2,3,0,0.0,9347,30,1,0,3,200.0,1,0
26.72,0,3,0,4,0,0.0,2374,47,1,0,1,400.0,0,0
15.16,5,0,2,5,2,73.8,4872,49,1,0,3,800.0,0,0
14.05,10,2,3,3,2,138.5,5798,32,0,0,1,200.0,0,0
15.07,10,1,0,1,2,148.7,2973,34,1,3,3,300.0,0,1
29.72,5,3,0,0,0,148.6,3974,47,1,0,3,500.0,0,1
29.61,1,1,3,5,12,17.61,7037,30,1,3,1,400.0,0,0
26.14,6,2,3,3,4,152.84,9326,33,1,0,3,1000.0,0,0
19.53,6,0,1,0,0,117.18,4284,33,0,0,3,200.0,0,0
19.55,4,3,3,5,2,76.2,2,37,0,2,3,600.0,1,0
11.41,2,1,0,5,1,21.82,5686,31,0,1,1,500.0,1,0
19.74,6,0,0,0,0,118.44,3845,33,1,1,3,800.0,0,1
40.38,0,0,0,1,0,0.0,66,30,0,0,1,200.0,1,0
18.24,2,3,3,5,3,33.48,5798,32,1,0,1,200.0,0,0
18.2,1,2,1,3,3,15.2,3727,43,1,1,3,400.0,0,0
44.1,5,1,2,0,0,220.5,85,33,0,3,3,800.0,0,1
44.98,5,1,0,1,15,209.9,6739,10,0,0,3,300.0,0,1
46.24,6,0,3,3,0,277.44,1037,45,1,3,3,800.0,0,0
20.6,10,3,0,0,0,206.0,8945,49,1,1,3,400.0,0,0
12.08,10,1,3,5,4,116.8,5987,33,0,0,0,600.0,0,0
10.16,6,1,4,5,3,57.96,56,25,1,1,3,600.0,1,0
49.98,0,2,0,4,0,0.0,3845,33,1,4,3,800.0,0,1
22.0,6,2,4,4,2,130.0,5897,33,1,0,3,1000.0,1,1
16.05,10,3,3,3,3,157.5,6359,38,0,0,1,500.0,1,0
21.39,1,2,0,3,4,17.39,4399,35,0,0,3,600.0,0,1
31.59,7,1,0,4,11,210.13,8945,49,1,0,3,400.0,0,0
13.1,2,0,3,5,1,25.2,2,37,0,0,3,600.0,1,0
28.65,10,0,3,2,5,281.5,9326,33,0,2,3,1000.0,0,0
33.19,4,3,2,0,0,132.76,9347,30,1,3,3,200.0,1,0
39.73,8,0,0,4,2,315.84,3845,33,1,1,3,800.0,0,1
38.93,9,0,1,3,2,348.37,8867,44,1,3,3,200.0,0,1
19.96,8,0,0,5,7,152.68,1759,17,1,2,1,300.0,0,0
24.89,5,1,2,0,0,124.45,9347,30,1,0,3,200.0,1,0
12.11,4,3,1,0,0,48.44,7081,38,0,4,3,400.0,1,1
12.18,0,1,0,0,0,0.0,5554,35,0,1,1,600.0,0,0
32.46,0,2,0,5,0,0.0,2374,47,1,0,1,400.0,0,0
16.83,3,3,3,5,3,47.49,3880,34,1,0,3,500.0,1,1
22.75,2,1,4,1,1,44.5,9309,40,1,0,3,800.0,0,1
42.11,1,3,3,3,12,30.11,6096,36,1,0,3,800.0,0,0
15.83,6,3,0,0,0,94.98,57,37,0,1,0,1000.0,0,0
37.68,8,0,0,1,15,286.44,4399,35,1,2,3,600.0,0,1
12.9,1,3,1,5,4,8.9,4284,33,0,0,3,200.0,0,0
26.1,6,3,3,2,12,144.6,2263,46,1,0,0,1000.0,0,0
13.62,8,0,0,3,3,105.96,3845,33,1,1,3,800.0,0,1
12.05,8,1,3,4,1,95.4,9781,34,1,1,3,1000.0,0,1
24.03,9,1,0,0,0,216.27,7087,36,1,0,1,1000.0,1,0
40.91,8,1,2,5,16,311.28,52,43,0,0,3,300.0,0,0
16.14,1,2,3,5,1,15.14,5987,33,1,1,0,600.0,0,0
16.06,8,3,0,5,8,120.48,6706,41,1,0,3,800.0,0,0
38.29,7,3,3,3,8,260.03,2574,38,0,1,1,200.0,0,1
14.23,9,3,0,1,0,128.07,2374,47,1,3,1,400.0,0,0
35.13,3,1,0,1,13,92.39,3432,32,0,3,3,800.0,0,0
41.23,8,1,4,5,1,328.84,6796,44,0,1,1,600.0,0,0
25.61,3,0,2,3,29,47.83,38,42,1,1,3,300.0,0,0
46.45,6,1,0,0,0,278.7,2374,47,1,1,1,400.0,0,0
32.16,4,1,0,5,5,123.64,7087,36,1,0,1,1000.0,1,0
46.79,7,0,3,3,9,318.53,5235,43,1,2,1,600.0,1,1
34.27,2,2,0,1,3,65.54,7087,36,0,1,1,1000.0,1,0
41.9,9,2,1,3,34,343.1,16,10,0,0,3,500.0,0,0
13.45,7,3,3,3,0,94.15,9995,43,1,0,3,200.0,0,1
23.5,7,0,0,3,0,164.5,6210,38,0,0,3,400.0,1,0
26.01,3,3,0,5,1,77.03,1759,17,0,1,1,300.0,0,0
36.54,5,0,4,5,1,181.7,4716,50,1,0,3,300.0,1,0
43.45,7,1,0,3,0,304.15,3845,33,1,0,3,800.0,0,1
18.62,6,3,0,5,5,106.72,3432,32,1,1,3,800.0,0,0
13.9,4,0,0,1,3,52.6,8183,42,1,0,3,400.0,0,1
24.0,1,0,3,3,4,20.0,1037,45,1,0,3,800.0,0,0
38.54,2,3,4,5,7,70.08,7976,37,0,0,1,300.0,0,1
18.3,1,1,3,3,2,16.3,4718,37,1,1,1,1000.0,1,1
27.28,3,1,3,2,3,78.84,5159,45,1,0,3,400.0,0,0
27.71,2,1,0,0,0,55.42,50,50,1,0,2,300.0,0,1
24.69,8,0,4,4,2,195.52,7388,40,1,3,3,300.0,0,1
30.97,7,1,0,0,0,216.79,2374,47,1,1,1,400.0,0,0
33.09,6,3,1,3,10,188.54,4804,49,1,1,3,1000.0,1,0
13.26,7,1,3,0,0,92.82,8854,49,0,1,3,300.0,1,0
38.69,7,0,2,0,0,270.83,5598,32,1,0,1,200.0,0,0
26.71,6,1,3,4,6,154.26,8297,36,1,1,1,1000.0,0,1
33.85,3,0,1,2,8,93.55,1412,33,1,1,1,300.0,0,1
28.63,5,0,3,3,3,140.15,8854,49,1,2,3,300.0,1,0
23.53,10,0,1,0,0,235.3,8867,44,1,0,3,200.0,0,1
46.49,9,3,0,2,4,414.41,2156,36,1,0,3,400.0,0,1
39.65,1,0,0,2,2,37.65,6317,32,0,1,2,1000.0,0,1
31.2,0,0,1,5,0,0.0,7995,40,0,4,1,200.0,1,0
35.14,3,3,0,5,4,101.42,1759,17,0,2,1,300.0,0,0
21.19,0,1,0,3,0,0.0,2265,42,1,3,1,500.0,0,0
26.55,6,1,1,5,2,157.3,2243,42,1,3,3,1000.0,1,1
44.28,3,1,4,5,84,48.84,19,40,0,0,3,400.0,0,0
45.3,7,0,4,3,14,303.1,2114,32,1,1,3,500.0,0,1
44.26,1,0,3,4,6,38.26,4856,40,1,1,2,600.0,0,1
46.62,8,1,0,0,0,372.96,21,36,0,0,3,200.0,1,1
27.44,4,3,4,2,3,106.76,1887,31,0,1,3,400.0,0,0
40.67,3,1,3,1,10,112.01,4371,41,1,1,3,200.0,0,0
33.63,4,3,3,1,32,102.52,9,44,1,0,2,300.0,0,0
32.49,0,3,3,5,0,0.0,57,44,1,0,3,600.0,1,0
20.75,1,3,0,1,3,17.75,5411,38,1,1,3,1000.0,0,0
38.91,4,0,0,5,1,154.64,6372,34,0,3,1,400.0,0,0
12.54,8,1,0,2,2,98.32,7070,46,1,0,3,800.0,1,0
46.27,4,3,2,1,3,182.08,15,31,0,0,1,200.0,0,1
20.61,1,3,3,4,1,19.61,43,33,0,0,2,400.0,1,0
36.32,10,0,3,5,5,358.2,8370,10,0,0,3,400.0,0,1
42.96,0,1,4,4,0,0.0,2114,32,0,2,3,500.0,0,1
46.99,0,3,3,1,0,0.0,1475,31,0,0,3,800.0,0,1
48.02,8,0,0,3,19,365.16,1435,21,1,0,3,200.0,0,1
25.34,6,1,3,0,0,152.04,6341,38,0,0,3,1000.0,0,1
26.43,1,2,3,5,2,24.43,8792,44,1,3,3,600.0,0,1
24.87,0,1,3,1,0,0.0,2497,30,1,0,2,500.0,0,1
42.31,0,3,3,0,0,0.0,2289,42,1,3,3,300.0,0,1
30.34,2,0,3,2,16,44.68,4778,32,0,3,3,1000.0,0,0
19.32,6,2,3,5,15,100.92,43,33,0,0,2,400.0,1,0
43.66,10,1,4,4,8,428.6,6605,34,1,3,1,1000.0,0,0
28.4,5,0,4,3,7,135.0,2114,32,1,3,3,500.0,0,1
17.54,7,1,4,0,0,122.78,6964,45,1,0,0,800.0,0,1
13.44,5,0,1,0,0,67.2,4504,30,1,0,3,800.0,0,1
30.11,0,3,0,0,0,0.0,86,37,0,0,0,1000.0,0,1
10.34,6,1,3,2,2,60.04,2289,42,1,2,3,300.0,0,1
37.88,0,1,4,2,0,0.0,64,40,1,1,3,400.0,1,0
26.81,8,3,0,2,13,201.48,86,37,1,3,0,1000.0,0,1
13.14,2,3,4,3,5,21.28,2826,32,1,0,3,300.0,1,1
