单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
30.06,6,一线,云闪付,会员折扣,43,137.36,84,41,1,25-34,主食面汤,300.0,否,是
28.84,2,三线,微信,会员折扣,3,54.68,3938,37,1,25-34,蔬菜,400.0,否,是
40.05,10,三线,支付宝,无,0,400.5,8241,13,0,55+,肉食,300.0,是,否
42.7,8,新一线,余额,满减,1,340.6,2897,43,1,35-44,肉食,500.0,是,否
36.54,3,三线,余额,平台券,22,87.62,5200,45,1,35-44,主食面汤,400.0,否,是
22.56,6,一线,余额,会员折扣,9,126.36,14,35,1,25-34,肉食,500.0,否,否
20.87,3,二线,云闪付,满减,1,61.61,7792,48,0,18-24,肉食,1000.0,否,否
14.8,7,新一线,微信,会员折扣,0,103.6,9000,31,1,18-24,肉食,1000.0,否,是
33.84,0,新一线,支付宝,满减,0,0.0,7079,33,1,18-24,肉食,200.0,否,是
27.35,10,三线,支付宝,会员折扣,10,263.5,8241,13,0,45-54,肉食,300.0,是,否
14.66,6,新一线,支付宝,会员折扣,1,86.96,4646,14,0,25-34,肉食,1000.0,否,否
31.87,9,新一线,余额,无,0,286.83,77,45,1,18-24,蔬菜,400.0,是,否
23.76,9,二线,余额,满减,7,206.84,1379,38,0,55+,肉食,1000.0,否,是
10.43,10,三线,支付宝,满减,7,97.3,90,35,0,25-34,主食面汤,1000.0,否,否
33.07,3,新一线,余额,满减,14,85.21,5200,45,1,25-34,主食面汤,400.0,否,是
18.59,8,新一线,微信,会员折扣,1,147.72,4608,31,0,45-54,肉食,800.0,是,是
33.79,1,三线,支付宝,会员折扣,33,0.79,20,48,1,25-34,肉食,300.0,是,是
49.34,0,新一线,余额,秒杀,0,0.0,8759,34,0,18-24,肉食,500.0,否,是
20.39,1,三线,余额,无,0,20.39,2333,36,0,18-24,肉食,800.0,否,否
48.79,5,一线,银行卡,秒杀,12,231.95,20,46,1,25-34,肉食,400.0,否,否
12.01,9,新一线,支付宝,满减,4,104.09,55,24,1,25-34,肉食,200.0,否,否
28.32,5,一线,微信,平台券,0,141.6,33,13,0,55+,蔬菜,500.0,否,否
19.06,5,新一线,云闪付,会员折扣,11,84.3,8,31,1,25-34,肉食,500.0,否,否
20.11,1,一线,云闪付,店铺券,20,0.11,14,42,1,25-34,肉食,200.0,否,是
42.83,7,新一线,余额,秒杀,6,293.81,8759,34,0,18-24,肉食,500.0,否,是
29.09,10,新一线,支付宝,平台券,2,288.9,1501,41,1,45-54,肉食,1000.0,否,否
18.36,10,一线,余额,满减,2,181.6,7214,32,0,18-24,肉食,600.0,是,是
43.64,2,新一线,银行卡,无,0,87.28,1402,30,1,18-24,肉食,600.0,否,否
31.26,5,一线,云闪付,会员折扣,4,152.3,72,36,0,25-34,主食面汤,200.0,否,否
11.31,5,二线,云闪付,无,0,56.55,48,39,1,25-34,肉食,500.0,否,是
14.65,10,新一线,银行卡,会员折扣,5,141.5,6507,31,1,18-24,蔬菜,500.0,否,否
36.47,1,三线,微信,满减,4,32.47,6237,40,1,18-24,肉食,800.0,否,是
32.03,9,三线,余额,无,0,288.27,3942,32,1,25-34,肉食,1000.0,是,是
26.13,7,新一线,支付宝,会员折扣,14,168.91,55,24,1,55+,肉食,200.0,否,否
24.94,6,一线,银行卡,满减,14,135.64,60,32,1,25-34,肉食,800.0,否,否
24.2,3,二线,微信,秒杀,3,69.6,4608,31,0,25-34,肉食,800.0,是,是
37.03,1,三线,银行卡,平台券,6,31.03,3945,32,0,45-54,肉食,1000.0,是,否
43.09,3,新一线,银行卡,秒杀,76,53.27,20,46,1,35-44,肉食,400.0,否,否
26.77,9,一线,余额,会员折扣,1,239.93,4242,46,1,25-34,豆制品,400.0,否,是
16.73,10,二线,微信,会员折扣,3,164.3,6237,40,1,35-44,肉食,800.0,否,是
45.17,4,新一线,银行卡,秒杀,3,177.68,9441,22,0,45-54,蔬菜,600.0,否,是
30.1,7,一线,支付宝,秒杀,9,201.7,6799,39,0,18-24,豆制品,1000.0,否,否
18.82,7,新一线,支付宝,店铺券,1,130.74,2633,20,1,18-24,蔬菜,200.0,否,否
35.19,8,新一线,余额,会员折扣,3,278.52,9445,42,1,45-54,肉食,800.0,否,是
26.13,2,一线,余额,满减,29,23.26,77,45,1,25-34,蔬菜,400.0,是,否
40.1,9,新一线,云闪付,店铺券,12,348.9,3262,35,0,25-34,主食面汤,200.0,否,否
43.79,0,新一线,余额,满减,0,0.0,9445,42,1,18-24,肉食,800.0,否,是
27.25,8,一线,微信,无,0,218.0,72,48,1,18-24,肉食,1000.0,是,否
20.05,2,新一线,支付宝,平台券,10,30.1,3673,43,1,45-54,肉食,200.0,否,是
20.88,10,三线,微信,无,0,208.8,7981,31,0,45-54,蔬菜,1000.0,否,否
10.26,9,一线,余额,无,0,92.34,77,45,1,18-24,蔬菜,400.0,是,否
25.81,3,三线,银行卡,满减,35,42.43,60,32,0,35-44,肉食,800.0,否,否
11.03,9,新一线,云闪付,无,0,99.27,84,41,1,18-24,主食面汤,300.0,否,是
14.82,9,一线,银行卡,会员折扣,18,115.38,64,45,1,35-44,肉食,800.0,否,否
34.91,8,二线,支付宝,满减,1,278.28,4032,41,1,45-54,主食面汤,800.0,否,是
25.72,4,新一线,余额,满减,1,101.88,8759,34,0,18-24,肉食,500.0,否,是
43.4,2,三线,余额,满减,52,34.8,77,45,1,45-54,蔬菜,400.0,是,否
15.42,6,新一线,银行卡,平台券,12,80.52,25,39,1,45-54,肉食,800.0,是,是
33.53,6,一线,云闪付,满减,15,186.18,6375,37,0,45-54,肉食,600.0,否,否
25.91,8,三线,银行卡,无,0,207.28,7985,39,0,18-24,肉食,500.0,否,是
31.77,3,新一线,云闪付,满减,35,60.31,14,42,0,18-24,肉食,200.0,否,是
21.01,9,三线,云闪付,会员折扣,23,166.09,42,35,0,35-44,豆制品,500.0,是,是
24.99,2,三线,支付宝,会员折扣,3,46.98,6017,43,0,18-24,肉食,200.0,是,是
31.99,7,新一线,微信,会员折扣,2,221.93,8987,30,0,35-44,豆制品,300.0,否,否
42.23,1,新一线,支付宝,秒杀,14,28.23,9165,37,1,18-24,蔬菜,200.0,否,是
28.0,1,新一线,云闪付,无,0,28.0,3262,35,0,18-24,主食面汤,200.0,否,否
44.83,0,三线,银行卡,会员折扣,0,0.0,30,10,0,45-54,蔬菜,300.0,否,否
40.1,7,新一线,支付宝,满减,15,265.7,79,40,1,45-54,肉食,300.0,否,是
23.38,4,新一线,支付宝,秒杀,13,80.52,5323,24,0,25-34,蔬菜,600.0,否,是
31.2,8,三线,余额,会员折扣,2,247.6,5119,33,1,25-34,肉食,600.0,否,否
40.41,4,新一线,支付宝,满减,5,156.64,5468,39,1,55+,肉食,300.0,否,否
16.16,8,二线,云闪付,平台券,5,124.28,6757,36,1,45-54,蔬菜,600.0,否,是
15.97,9,一线,云闪付,满减,23,120.73,84,41,1,25-34,主食面汤,300.0,否,是
36.9,1,新一线,支付宝,无,0,36.9,6017,43,1,18-24,肉食,200.0,是,是
43.04,4,新一线,支付宝,店铺券,19,153.16,20,48,0,25-34,肉食,300.0,是,是
42.97,10,新一线,余额,满减,3,426.7,2935,48,1,18-24,主食面汤,300.0,是,否
16.25,8,新一线,支付宝,会员折扣,1,129.0,20,48,1,55+,肉食,300.0,是,是
13.25,7,新一线,余额,秒杀,2,90.75,2680,37,1,18-24,蔬菜,1000.0,否,否
49.7,5,新一线,支付宝,无,0,248.5,9,17,0,18-24,肉食,300.0,否,是
49.54,5,三线,微信,会员折扣,8,239.7,8090,43,1,25-34,蔬菜,500.0,否,否
49.09,4,新一线,余额,店铺券,9,187.36,7085,44,1,45-54,蔬菜,200.0,否,是
36.38,0,一线,云闪付,会员折扣,0,0.0,3808,37,0,25-34,肉食,300.0,否,否
32.57,10,新一线,支付宝,会员折扣,1,324.7,3392,43,1,35-44,肉食,500.0,是,否
42.74,4,一线,支付宝,店铺券,4,166.96,4646,14,1,25-34,肉食,1000.0,否,否
45.6,5,新一线,银行卡,会员折扣,33,195.0,84,38,0,45-54,肉食,800.0,是,否
33.77,0,一线,支付宝,无,0,0.0,9,17,0,18-24,肉食,300.0,否,是
37.3,9,新一线,余额,满减,2,333.7,8170,48,1,45-54,肉食,1000.0,否,否
33.01,6,新一线,支付宝,满减,4,194.06,6088,44,1,45-54,蔬菜,400.0,否,否
21.04,0,二线,支付宝,满减,0,0.0,6088,44,0,25-34,蔬菜,400.0,否,否
39.88,5,三线,微信,无,0,199.4,33,13,0,25-34,蔬菜,500.0,否,否
18.75,3,三线,支付宝,平台券,1,55.25,3727,38,1,18-24,肉食,800.0,否,否
15.24,4,新一线,银行卡,平台券,21,39.96,84,38,0,18-24,肉食,800.0,是,否
34.24,2,三线,余额,无,0,68.48,48,48,1,35-44,肉食,1000.0,否,是
43.98,0,新一线,微信,店铺券,0,0.0,36,49,1,25-34,蔬菜,400.0,否,否
28.61,3,一线,支付宝,平台券,4,81.83,6295,49,0,25-34,豆制品,500.0,否,是
13.26,1,三线,支付宝,会员折扣,3,10.26,4646,14,0,25-34,肉食,1000.0,否,否
20.34,0,三线,云闪付,店铺券,0,0.0,3262,35,0,18-24,主食面汤,200.0,否,否
35.26,10,三线,余额,满减,5,347.6,2333,36,0,45-54,肉食,800.0,否,否
21.84,9,三线,余额,会员折扣,10,186.56,8327,42,1,45-54,蔬菜,1000.0,是,否
26.26,2,新一线,云闪付,平台券,2,50.52,12,33,0,25-34,蔬菜,400.0,否,是
37.91,5,三线,余额,会员折扣,15,174.55,7556,50,1,25-34,肉食,1000.0,否,否
10.04,8,新一线,微信,满减,1,79.32,8090,43,1,18-24,蔬菜,500.0,否,否
15.38,7,二线,支付宝,满减,2,105.66,9724,41,1,25-34,肉食,400.0,是,是
10.0,0,二线,支付宝,店铺券,0,0.0,1982,31,0,45-54,蔬菜,400.0,是,是
20.18,10,新一线,支付宝,秒杀,3,198.8,9724,41,1,18-24,肉食,400.0,是,是
17.08,5,三线,银行卡,无,0,85.4,1437,50,1,35-44,肉食,200.0,否,是
27.76,10,新一线,支付宝,满减,4,273.6,2561,38,0,18-24,肉食,400.0,是,否
49.82,3,三线,微信,会员折扣,44,105.46,72,48,0,25-34,肉食,1000.0,是,否
23.08,5,新一线,银行卡,会员折扣,1,114.4,6507,31,1,45-54,蔬菜,500.0,否,否
15.13,7,二线,银行卡,会员折扣,3,102.91,3097,38,0,35-44,蔬菜,400.0,否,否
40.14,8,新一线,微信,无,0,321.12,3938,37,1,18-24,蔬菜,400.0,否,是
30.0,9,新一线,银行卡,会员折扣,3,267.0,3706,40,1,18-24,肉食,400.0,否,否
27.72,4,三线,微信,无,0,110.88,7981,31,0,35-44,蔬菜,1000.0,否,否
44.0,4,二线,银行卡,会员折扣,8,168.0,2374,47,1,25-34,蔬菜,400.0,否,否
48.54,3,新一线,银行卡,会员折扣,16,129.62,2374,47,1,18-24,蔬菜,400.0,否,否
13.44,6,新一线,银行卡,秒杀,5,75.64,2374,47,1,18-24,蔬菜,400.0,否,否
12.28,10,新一线,银行卡,会员折扣,0,122.8,2374,47,1,35-44,蔬菜,400.0,否,否
14.22,2,三线,支付宝,秒杀,0,28.44,2263,46,1,25-34,主食面汤,1000.0,否,否
33.42,9,二线,支付宝,会员折扣,19,281.78,2263,46,1,18-24,主食面汤,1000.0,否,否
31.77,1,新一线,银行卡,无,0,31.77,6739,10,0,18-24,肉食,300.0,否,是
19.35,8,新一线,银行卡,秒杀,10,144.8,1759,17,0,35-44,蔬菜,300.0,否,否
42.8,1,新一线,银行卡,无,0,42.8,6739,10,0,18-24,肉食,300.0,否,是
11.66,7,新一线,银行卡,平台券,1,80.62,1759,17,1,18-24,蔬菜,300.0,否,否
45.92,6,新一线,银行卡,秒杀,12,263.52,1759,17,0,18-24,蔬菜,300.0,否,否
24.34,3,三线,银行卡,会员折扣,3,70.02,1759,17,0,18-24,蔬菜,300.0,否,否
12.28,1,新一线,银行卡,平台券,5,7.28,2374,47,1,45-54,蔬菜,400.0,否,否
26.49,5,新一线,云闪付,无,0,132.45,4284,33,0,25-34,肉食,200.0,否,否
47.39,8,一线,余额,会员折扣,6,373.12,5,37,0,25-34,肉食,1000.0,否,是
30.24,9,新一线,银行卡,会员折扣,10,262.16,6739,10,0,45-54,肉食,300.0,否,是
16.48,8,一线,银行卡,会员折扣,5,126.84,2374,47,1,45-54,蔬菜,400.0,否,否
28.07,10,二线,银行卡,会员折扣,11,269.7,2374,47,1,25-34,蔬菜,400.0,否,否
24.19,5,三线,银行卡,满减,1,119.95,2374,47,1,35-44,蔬菜,400.0,否,否
26.03,2,三线,银行卡,无,0,52.06,1759,17,0,25-34,蔬菜,300.0,否,否
25.49,5,新一线,云闪付,无,0,127.45,7081,38,0,18-24,肉食,400.0,是,是
42.55,0,新一线,余额,会员折扣,0,0.0,4094,34,1,55+,肉食,400.0,是,是
33.27,0,新一线,银行卡,会员折扣,0,0.0,7950,43,0,45-54,肉食,800.0,否,否
39.37,5,新一线,银行卡,无,0,196.85,6210,38,0,18-24,肉食,400.0,是,否
18.35,0,三线,微信,无,0,0.0,1803,31,1,35-44,豆制品,300.0,是,是
23.82,2,新一线,支付宝,店铺券,4,43.64,2565,39,0,18-24,肉食,400.0,是,是
27.31,2,一线,支付宝,会员折扣,5,49.62,5267,39,1,25-34,肉食,200.0,是,是
13.22,0,新一线,银行卡,平台券,0,0.0,8945,49,1,25-34,肉食,400.0,否,否
33.46,8,三线,云闪付,无,0,267.68,8867,44,1,35-44,肉食,200.0,否,是
35.2,7,一线,银行卡,满减,1,245.4,3845,33,1,18-24,肉食,800.0,否,是
41.34,0,新一线,余额,平台券,0,0.0,5897,33,1,18-24,肉食,1000.0,是,是
47.64,6,一线,银行卡,会员折扣,4,281.84,3845,33,1,45-54,肉食,800.0,否,是
14.97,3,三线,余额,会员折扣,2,42.91,5897,33,1,18-24,肉食,1000.0,是,是
48.84,8,新一线,支付宝,店铺券,15,375.72,8854,49,0,45-54,肉食,300.0,是,否
11.61,1,二线,支付宝,会员折扣,0,11.61,8854,49,1,35-44,肉食,300.0,是,否
26.22,7,三线,余额,满减,9,174.54,4716,50,1,18-24,肉食,300.0,是,否
33.23,1,一线,余额,会员折扣,2,31.23,4716,50,1,25-34,肉食,300.0,是,否
10.88,6,一线,云闪付,满减,3,62.28,8867,44,1,25-34,肉食,200.0,否,是
13.45,1,三线,银行卡,会员折扣,2,11.45,8945,49,1,18-24,肉食,400.0,否,否
15.29,3,新一线,余额,满减,1,44.87,7976,37,0,45-54,蔬菜,300.0,否,是
12.18,9,新一线,支付宝,满减,5,104.62,9326,33,0,55+,肉食,1000.0,否,否
42.82,2,三线,支付宝,店铺券,2,83.64,9326,33,1,18-24,肉食,1000.0,否,否
48.32,4,一线,支付宝,满减,7,186.28,9326,33,0,18-24,肉食,1000.0,否,否
31.64,8,一线,余额,满减,1,252.12,5897,33,1,25-34,肉食,1000.0,是,是
34.2,1,二线,支付宝,店铺券,6,28.2,8854,49,1,18-24,肉食,300.0,是,否
35.03,10,一线,余额,平台券,5,345.3,4716,50,1,25-34,肉食,300.0,是,否
40.55,10,新一线,余额,满减,11,394.5,4716,50,1,45-54,肉食,300.0,是,否
30.94,5,新一线,云闪付,平台券,16,138.7,8867,44,1,45-54,肉食,200.0,否,是
19.07,9,新一线,余额,店铺券,0,171.63,5897,33,1,45-54,肉食,1000.0,是,是
16.53,10,一线,余额,店铺券,6,159.3,7976,37,0,45-54,蔬菜,300.0,否,是
18.09,1,新一线,支付宝,秒杀,6,12.09,9326,33,1,18-24,肉食,1000.0,否,否
30.47,9,三线,支付宝,秒杀,11,263.23,8854,49,0,18-24,肉食,300.0,是,否
29.33,8,一线,银行卡,会员折扣,5,229.64,3845,33,1,35-44,肉食,800.0,否,是
43.57,5,一线,云闪付,平台券,18,199.85,8867,44,1,35-44,肉食,200.0,否,是
15.81,6,新一线,支付宝,平台券,2,92.86,5267,39,1,45-54,肉食,200.0,是,是
12.85,7,一线,银行卡,无,0,89.95,2265,42,1,45-54,蔬菜,500.0,否,否
17.41,5,三线,银行卡,无,0,87.05,3726,20,1,25-34,肉食,500.0,是,是
14.93,3,三线,余额,会员折扣,0,44.79,5727,31,1,45-54,蔬菜,200.0,否,是
30.74,2,一线,余额,平台券,3,58.48,8782,43,0,18-24,肉食,1000.0,否,否
36.82,4,新一线,云闪付,会员折扣,4,143.28,3727,43,1,18-24,肉食,400.0,否,否
26.43,3,一线,支付宝,会员折扣,10,69.29,8297,36,1,18-24,蔬菜,1000.0,否,是
41.9,8,新一线,银行卡,满减,1,334.2,6726,34,1,25-34,肉食,400.0,否,是
46.9,6,新一线,银行卡,会员折扣,8,273.4,7087,36,0,45-54,蔬菜,1000.0,是,否
24.0,5,新一线,银行卡,满减,3,117.0,7087,36,1,45-54,蔬菜,1000.0,是,否
49.7,9,三线,银行卡,会员折扣,7,440.3,2735,31,1,25-34,肉食,1000.0,否,是
19.63,6,一线,支付宝,满减,3,114.78,7037,30,1,35-44,蔬菜,400.0,否,否
26.39,5,二线,微信,满减,6,125.95,2643,40,1,18-24,主食面汤,200.0,否,否
26.8,0,新一线,微信,店铺券,0,0.0,8989,32,0,45-54,豆制品,300.0,是,是
33.13,6,新一线,支付宝,满减,8,190.78,33,44,1,18-24,肉食,300.0,否,否
43.3,7,新一线,云闪付,满减,12,291.1,7995,40,0,18-24,蔬菜,200.0,是,否
12.38,4,一线,银行卡,满减,1,48.52,8497,38,1,25-34,豆制品,400.0,是,是
25.84,9,二线,余额,店铺券,5,227.56,7388,40,1,45-54,肉食,300.0,否,是
45.18,1,新一线,支付宝,平台券,2,43.18,6359,38,0,18-24,蔬菜,500.0,是,否
26.76,7,新一线,支付宝,店铺券,2,185.32,6721,49,0,45-54,肉食,300.0,否,否
21.53,6,二线,银行卡,会员折扣,0,129.18,4062,39,0,25-34,肉食,300.0,是,是
29.85,9,一线,银行卡,会员折扣,0,268.65,4062,39,0,35-44,肉食,300.0,是,是
10.96,6,新一线,支付宝,会员折扣,5,60.76,88,41,0,18-24,蔬菜,300.0,否,是
32.02,0,新一线,银行卡,满减,0,0.0,8076,19,0,45-54,肉食,800.0,否,否
30.86,8,三线,余额,会员折扣,9,237.88,6610,48,1,25-34,肉食,500.0,否,否
33.08,9,三线,支付宝,会员折扣,37,260.72,88,41,0,18-24,蔬菜,300.0,否,是
32.21,8,二线,云闪付,满减,15,242.68,7995,40,0,35-44,蔬菜,200.0,是,否
33.52,6,三线,银行卡,秒杀,1,200.12,8497,38,1,25-34,豆制品,400.0,是,是
34.62,2,新一线,余额,会员折扣,5,64.24,7388,40,1,25-34,肉食,300.0,否,是
41.95,5,一线,银行卡,秒杀,11,198.75,2374,47,1,45-54,蔬菜,400.0,否,否
16.15,7,三线,支付宝,会员折扣,2,111.05,6359,38,0,18-24,蔬菜,500.0,是,否
28.34,3,新一线,银行卡,满减,1,84.02,7087,36,1,25-34,蔬菜,1000.0,是,否
49.88,5,三线,银行卡,满减,1,248.4,1759,17,0,45-54,蔬菜,300.0,否,否
45.19,9,一线,余额,会员折扣,8,398.71,4716,50,1,35-44,肉食,300.0,是,否
44.36,6,二线,余额,会员折扣,4,262.16,8782,43,0,45-54,肉食,1000.0,否,否
37.0,10,一线,银行卡,秒杀,14,356.0,2374,47,1,45-54,蔬菜,400.0,否,否
40.32,10,三线,云闪付,无,0,403.2,8867,44,1,35-44,肉食,200.0,否,是
47.38,8,一线,余额,无,0,379.04,4716,50,1,35-44,肉食,300.0,是,否
22.14,1,一线,支付宝,满减,1,21.14,2263,46,1,18-24,主食面汤,1000.0,否,否
25.74,8,新一线,支付宝,店铺券,10,195.92,9326,33,1,45-54,肉食,1000.0,否,否
39.17,4,新一线,余额,无,0,156.68,5727,31,1,25-34,蔬菜,200.0,否,是
35.81,4,三线,银行卡,满减,6,137.24,6210,38,0,25-34,肉食,400.0,是,否
19.29,10,二线,余额,会员折扣,8,184.9,7976,37,0,55+,蔬菜,300.0,否,是
40.05,2,一线,余额,满减,18,62.1,4094,34,1,18-24,肉食,400.0,是,是
45.88,4,新一线,银行卡,无,0,183.52,8497,38,1,18-24,豆制品,400.0,是,是
14.8,9,新一线,银行卡,平台券,8,125.2,1759,17,0,35-44,蔬菜,300.0,否,否
15.49,5,一线,银行卡,会员折扣,4,73.45,8945,49,1,25-34,肉食,400.0,否,否
48.1,8,二线,云闪付,满减,5,379.8,7995,40,0,25-34,蔬菜,200.0,是,否
36.49,5,一线,微信,秒杀,9,173.45,1803,31,1,18-24,豆制品,300.0,是,是
15.27,3,新一线,银行卡,会员折扣,2,43.81,7087,36,0,18-24,蔬菜,1000.0,是,否
16.75,3,新一线,云闪付,会员折扣,5,45.25,8867,44,1,18-24,肉食,200.0,否,是
25.34,3,新一线,余额,会员折扣,7,69.02,7388,40,1,45-54,肉食,300.0,否,是
16.73,9,一线,支付宝,会员折扣,20,130.57,33,44,1,25-34,肉食,300.0,否,否
31.96,3,三线,支付宝,满减,4,91.88,2565,39,0,45-54,肉食,400.0,是,是
38.38,2,新一线,支付宝,店铺券,25,51.76,88,41,0,18-24,蔬菜,300.0,否,是
43.55,7,新一线,微信,无,0,304.85,8989,32,0,45-54,豆制品,300.0,是,是
37.88,5,新一线,银行卡,店铺券,6,183.4,6739,10,0,25-34,肉食,300.0,否,是
26.31,7,一线,支付宝,满减,2,182.17,8854,49,0,18-24,肉食,300.0,是,否
35.26,1,新一线,银行卡,无,0,35.26,3845,33,1,18-24,肉食,800.0,否,是
10.43,10,三线,支付宝,无,0,104.3,7037,30,1,18-24,蔬菜,400.0,否,否
27.63,2,新一线,银行卡,无,0,55.26,1759,17,0,25-34,蔬菜,300.0,否,否
15.53,4,新一线,银行卡,无,0,62.12,2374,47,1,18-24,蔬菜,400.0,否,否
49.31,2,二线,云闪付,平台券,19,79.62,8867,44,1,25-34,肉食,200.0,否,是
33.81,2,三线,余额,店铺券,27,40.62,5,37,0,18-24,肉食,1000.0,否,是
42.81,0,新一线,余额,会员折扣,0,0.0,5897,33,1,25-34,肉食,1000.0,是,是
35.95,3,二线,余额,会员折扣,1,106.85,6610,48,1,18-24,肉食,500.0,否,否
28.32,10,一线,支付宝,店铺券,0,283.2,6721,49,0,25-34,肉食,300.0,否,否
40.08,2,新一线,银行卡,会员折扣,5,75.16,2374,47,1,35-44,蔬菜,400.0,否,否
30.51,2,三线,支付宝,会员折扣,7,54.02,9326,33,0,25-34,肉食,1000.0,否,否
22.83,4,一线,银行卡,店铺券,1,90.32,8076,19,0,18-24,肉食,800.0,否,否
33.84,4,三线,银行卡,满减,6,129.36,2735,31,1,25-34,肉食,1000.0,否,是
49.83,9,一线,余额,无,0,448.47,5897,33,1,18-24,肉食,1000.0,是,是
46.6,8,新一线,余额,会员折扣,5,367.8,5897,33,1,45-54,肉食,1000.0,是,是
39.69,2,三线,云闪付,平台券,22,57.38,8867,44,1,45-54,肉食,200.0,否,是
14.77,10,新一线,云闪付,秒杀,0,147.7,4284,33,0,25-34,肉食,200.0,否,否
30.5,4,三线,银行卡,会员折扣,1,121.0,2374,47,1,25-34,蔬菜,400.0,否,否
12.15,5,三线,支付宝,满减,2,58.75,9326,33,1,45-54,肉食,1000.0,否,否
42.1,1,二线,银行卡,秒杀,17,25.1,2374,47,1,25-34,蔬菜,400.0,否,否
30.36,1,新一线,银行卡,会员折扣,7,23.36,8945,49,1,45-54,肉食,400.0,否,否
44.46,7,新一线,银行卡,满减,4,307.22,3845,33,1,45-54,肉食,800.0,否,是
44.64,6,二线,余额,会员折扣,14,253.84,7976,37,0,55+,蔬菜,300.0,否,是
41.12,4,三线,银行卡,满减,10,154.48,6739,10,0,25-34,肉食,300.0,否,是
28.43,4,新一线,支付宝,无,0,113.72,5267,39,1,35-44,肉食,200.0,是,是
13.89,2,二线,银行卡,满减,8,19.78,1759,17,1,45-54,蔬菜,300.0,否,否
38.25,0,三线,支付宝,会员折扣,0,0.0,8854,49,1,45-54,肉食,300.0,是,否
23.82,6,二线,银行卡,秒杀,0,142.92,8497,38,1,35-44,豆制品,400.0,是,是
46.21,5,二线,云闪付,满减,10,221.05,7081,38,0,25-34,肉食,400.0,是,是
48.14,1,一线,银行卡,无,0,48.14,2374,47,1,35-44,蔬菜,400.0,否,否
12.41,4,一线,支付宝,平台券,3,46.64,5267,39,1,55+,肉食,200.0,是,是
14.95,7,三线,银行卡,会员折扣,9,95.65,3726,20,1,45-54,肉食,500.0,是,是
42.85,3,二线,余额,满减,5,123.55,53,32,0,25-34,蔬菜,800.0,是,是
19.88,0,新一线,银行卡,无,0,0.0,4399,35,0,18-24,肉食,600.0,否,是
40.78,10,三线,银行卡,无,0,407.8,4399,35,0,18-24,肉食,600.0,否,是
45.53,6,一线,微信,无,0,273.18,85,33,0,45-54,肉食,800.0,否,是
17.97,7,一线,支付宝,无,0,125.79,1037,45,1,18-24,肉食,800.0,否,否
25.08,2,新一线,支付宝,会员折扣,3,47.16,1037,45,1,25-34,肉食,800.0,否,否
16.4,9,新一线,银行卡,满减,1,146.6,9382,19,0,18-24,豆制品,200.0,是,否
30.13,7,一线,银行卡,无,0,210.91,4399,35,1,25-34,肉食,600.0,否,是
41.86,4,一线,余额,满减,34,133.44,53,32,1,25-34,蔬菜,800.0,是,是
16.23,4,一线,银行卡,平台券,3,61.92,4399,35,1,35-44,肉食,600.0,否,是
26.54,9,新一线,支付宝,无,0,238.86,1037,45,1,45-54,肉食,800.0,否,否
11.59,2,二线,银行卡,会员折扣,0,23.18,9025,35,1,45-54,豆制品,400.0,否,否
48.15,1,三线,银行卡,会员折扣,3,45.15,9092,30,0,25-34,主食面汤,300.0,否,是
15.65,1,新一线,支付宝,会员折扣,9,6.65,6060,39,1,45-54,豆制品,400.0,否,否
23.7,3,新一线,支付宝,满减,2,69.1,6096,36,0,45-54,肉食,800.0,否,否
17.68,4,新一线,支付宝,秒杀,6,64.72,6096,36,1,18-24,肉食,800.0,否,否
46.71,7,新一线,银行卡,会员折扣,16,310.97,9382,19,0,25-34,豆制品,200.0,是,否
23.39,10,三线,银行卡,会员折扣,29,204.9,81,34,0,18-24,蔬菜,300.0,否,否
17.87,9,新一线,微信,满减,8,152.83,52,43,0,45-54,肉食,300.0,否,否
42.96,6,新一线,支付宝,满减,1,256.76,4515,24,1,18-24,豆制品,500.0,否,是
37.6,2,三线,银行卡,平台券,7,68.2,8587,19,0,25-34,肉食,200.0,是,否
22.64,6,新一线,支付宝,秒杀,19,116.84,33,39,0,45-54,蔬菜,800.0,否,否
12.23,0,新一线,余额,会员折扣,0,0.0,5427,25,0,45-54,蔬菜,200.0,是,否
13.22,8,三线,支付宝,会员折扣,1,104.76,33,39,0,25-34,蔬菜,800.0,否,否
15.89,6,二线,云闪付,店铺券,2,93.34,1845,41,0,55+,蔬菜,300.0,否,是
16.47,2,三线,银行卡,会员折扣,5,27.94,8183,42,1,45-54,肉食,400.0,否,是
16.65,3,新一线,支付宝,满减,13,36.95,2,37,0,55+,肉食,600.0,是,否
46.66,9,三线,支付宝,平台券,11,408.94,2,37,0,18-24,肉食,600.0,是,否
23.55,8,三线,微信,会员折扣,5,183.4,9347,30,1,35-44,肉食,200.0,是,否
45.24,8,一线,云闪付,满减,10,351.92,1412,33,1,25-34,蔬菜,300.0,否,是
11.98,2,三线,云闪付,会员折扣,1,22.96,7803,39,0,18-24,肉食,600.0,是,是
19.08,6,一线,云闪付,平台券,3,111.48,1412,33,1,18-24,蔬菜,300.0,否,是
26.95,8,二线,微信,平台券,1,214.6,9347,30,1,25-34,肉食,200.0,是,否
48.46,0,二线,银行卡,无,0,0.0,6317,32,1,25-34,豆制品,1000.0,否,是
